,Unnamed: 0,User ID,Trump,Biden,Democratic,Republican,Label
8406,8406,1167820044874604544,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8407,8407,3401761931,Swing,Swing,Like,Like,Neutral
8408,8408,1327181575,Swing,Non-mentioned,Like,Non-mentioned,Neutral
8409,8409,228775107,Swing,Dislike,Dislike,Non-mentioned,Neutral
8410,8410,4740748026,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8411,8411,112963171,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8412,8412,47452188,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8413,8413,2604854229,Swing,Swing,Non-mentioned,Like,Neutral
8414,8414,38611388,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8415,8415,1232399877558198275,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8416,8416,1117767497812365312,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8417,8417,1093323646385426432,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8418,8418,45663393,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8419,8419,29649822,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8420,8420,1411461098,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8421,8421,1654225081,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8422,8422,478324107,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8423,8423,3197085457,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8424,8424,31214122,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8425,8425,747953693501300736,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8426,8426,3598936820,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8427,8427,1112520457083772928,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8428,8428,528762404,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8429,8429,2569767697,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8430,8430,196760955,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8431,8431,1215004409379180544,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8432,8432,1222826087547273216,Swing,Swing,Swing,Swing,Neutral
8433,8433,1088608586559905792,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8434,8434,228765358,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8435,8435,237520403,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8436,8436,984238644,Swing,Dislike,Non-mentioned,Like,Neutral
8437,8437,298299228,Swing,Swing,Dislike,Like,Neutral
8438,8438,307238648,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8439,8439,1081970130584768513,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8440,8440,16378611,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8441,8441,626679510,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8442,8442,1215830327001640960,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8443,8443,275803320,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8444,8444,2800358706,Swing,Non-mentioned,Dislike,Dislike,Neutral
8445,8445,1077722684090388480,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8446,8446,749650830660370432,Swing,Swing,Non-mentioned,Dislike,Neutral
8447,8447,1873897400,Swing,Swing,Dislike,Non-mentioned,Neutral
8448,8448,51939717,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8449,8449,4850789353,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8450,8450,12014892,Swing,Non-mentioned,Dislike,Non-mentioned,Neutral
8451,8451,15425830,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8452,8452,327128405,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8453,8453,4120187122,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8454,8454,546427199,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8455,8455,3416043545,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8456,8456,1087401101853380608,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8457,8457,174343051,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8458,8458,1154022884890669056,Swing,Non-mentioned,Non-mentioned,Dislike,Neutral
8459,8459,213895894,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8460,8460,4891041243,Swing,Swing,Swing,Dislike,Neutral
8461,8461,28751395,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8462,8462,877001839656534016,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8463,8463,361128999,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8464,8464,988821451972141056,Swing,Swing,Like,Like,Neutral
8465,8465,727697734883545088,Swing,Non-mentioned,Dislike,Non-mentioned,Neutral
8466,8466,34824833,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8467,8467,306875658,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8468,8468,1363939141,Swing,Non-mentioned,Swing,Non-mentioned,Neutral
8469,8469,22052935,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8470,8470,1186917483430572032,Swing,Swing,Like,Non-mentioned,Neutral
8471,8471,619506147,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8472,8472,1249476087110762496,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8473,8473,2902173844,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8474,8474,1004095408728084481,Swing,Non-mentioned,Non-mentioned,Dislike,Neutral
8475,8475,1710722570,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8476,8476,68258595,Swing,Like,Non-mentioned,Dislike,Neutral
8477,8477,726768601601052672,Swing,Dislike,Dislike,Non-mentioned,Neutral
8478,8478,1076654549836988416,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8479,8479,697943955476979712,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8480,8480,169127929,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8481,8481,2556671071,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8482,8482,1895019655,Swing,Swing,Swing,Swing,Neutral
8483,8483,1329516842,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8484,8484,511898798,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8485,8485,300364253,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8486,8486,981871593851965441,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8487,8487,1123696945539702784,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8488,8488,18688727,Swing,Like,Non-mentioned,Like,Neutral
8489,8489,2720619033,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8490,8490,907860183505915905,Swing,Dislike,Like,Non-mentioned,Neutral
8491,8491,269695001,Swing,Like,Like,Non-mentioned,Neutral
8492,8492,1346061889,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8493,8493,44634583,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8494,8494,2318530068,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8495,8495,515652246,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8496,8496,169004867,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8497,8497,21768766,Swing,Swing,Dislike,Like,Neutral
8498,8498,263241257,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8499,8499,1109379565888131074,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8500,8500,67124033,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8501,8501,1111019112283729920,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8502,8502,17797249,Swing,Swing,Like,Non-mentioned,Neutral
8503,8503,57337173,Swing,Like,Like,Non-mentioned,Neutral
8504,8504,1221404037339406336,Swing,Swing,Dislike,Dislike,Neutral
8505,8505,1064521550194532352,Swing,Dislike,Dislike,Like,Neutral
8506,8506,44036458,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8507,8507,939383553220939776,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8508,8508,1216582277129539590,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8509,8509,358832838,Swing,Like,Non-mentioned,Dislike,Neutral
8510,8510,377163063,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8511,8511,104680637,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8512,8512,1129860972506701825,Swing,Swing,Like,Non-mentioned,Neutral
8513,8513,213782949,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8514,8514,4832112211,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8515,8515,213881332,Swing,Non-mentioned,Dislike,Non-mentioned,Neutral
8516,8516,4860882564,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8517,8517,257221968,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8518,8518,3374894475,Swing,Non-mentioned,Non-mentioned,Like,Neutral
8519,8519,36054761,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8520,8520,122792963,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8521,8521,868935473288400897,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8522,8522,1313295234,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8523,8523,770087366795165696,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8524,8524,241702433,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8525,8525,888492579783938049,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8526,8526,3116343855,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8527,8527,947568589388812288,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8528,8528,947587917828055040,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8529,8529,460848790,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8530,8530,943619707411795969,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8531,8531,896822709598007296,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8532,8532,533553462,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8533,8533,14354540,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8534,8534,1239583191213568000,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8535,8535,252947703,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8536,8536,15512928,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8537,8537,49391337,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8538,8538,106598165,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8539,8539,1046369862455570432,Swing,Dislike,Dislike,Non-mentioned,Neutral
8540,8540,197820801,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8541,8541,126777349,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8542,8542,1223982807812333568,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8543,8543,393070868,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8544,8544,62697790,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8545,8545,227111459,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8546,8546,4922207860,Swing,Swing,Dislike,Like,Neutral
8547,8547,805224512,Swing,Swing,Swing,Non-mentioned,Neutral
8548,8548,281783100,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8549,8549,122154024,Swing,Non-mentioned,Like,Non-mentioned,Neutral
8550,8550,1087523897354997760,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8551,8551,2533398348,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8552,8552,494820943,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8553,8553,16146460,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8554,8554,476530438,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8555,8555,704085173617324032,Swing,Swing,Swing,Non-mentioned,Neutral
8556,8556,22854057,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8557,8557,2743157729,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8558,8558,903854602273132544,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8559,8559,1207454949971505152,Swing,Non-mentioned,Like,Non-mentioned,Neutral
8560,8560,2997017414,Swing,Like,Dislike,Non-mentioned,Neutral
8561,8561,3021911054,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8562,8562,4140674352,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8563,8563,14485459,Swing,Non-mentioned,Non-mentioned,Like,Neutral
8564,8564,60180948,Swing,Non-mentioned,Like,Non-mentioned,Neutral
8565,8565,23494428,Swing,Like,Dislike,Non-mentioned,Neutral
8566,8566,862297119436058625,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8567,8567,4352739454,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8568,8568,819516222,Swing,Non-mentioned,Like,Non-mentioned,Neutral
8569,8569,1060711828261609478,Swing,Non-mentioned,Non-mentioned,Like,Neutral
8570,8570,25592959,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8571,8571,28257155,Swing,Non-mentioned,Non-mentioned,Dislike,Neutral
8572,8572,747162710677217280,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8573,8573,1190980307584983041,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8574,8574,375408756,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8575,8575,2188990615,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8576,8576,791278963419181056,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8577,8577,374578350,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8578,8578,30371641,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8579,8579,37653561,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8580,8580,1236288107131142145,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8581,8581,1400007925,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8582,8582,1547494135,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8583,8583,332476885,Swing,Non-mentioned,Non-mentioned,Like,Neutral
8584,8584,1105950464284200961,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8585,8585,191514298,Swing,Swing,Dislike,Non-mentioned,Neutral
8586,8586,62058481,Swing,Non-mentioned,Dislike,Non-mentioned,Neutral
8587,8587,226506471,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8588,8588,53764996,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8589,8589,854400900927901697,Swing,Like,Non-mentioned,Dislike,Neutral
8590,8590,951794096502378497,Swing,Like,Like,Non-mentioned,Neutral
8591,8591,148008229,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8592,8592,803106549568671744,Swing,Non-mentioned,Like,Like,Neutral
8593,8593,1064065702112354304,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8594,8594,54114358,Swing,Dislike,Non-mentioned,Dislike,Neutral
8595,8595,4276000067,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8596,8596,1237291,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8597,8597,140917531,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8598,8598,1363468272,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8599,8599,1023219578103578624,Swing,Swing,Non-mentioned,Swing,Neutral
8600,8600,3109276791,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8601,8601,774953948,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8602,8602,31406587,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8603,8603,12704612,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8604,8604,909488512545591297,Swing,Dislike,Dislike,Non-mentioned,Neutral
8605,8605,23809655,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8606,8606,790943958629220356,Swing,Dislike,Non-mentioned,Swing,Neutral
8607,8607,3026830124,Swing,Swing,Like,Non-mentioned,Neutral
8608,8608,18362246,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8609,8609,938670823,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8610,8610,871306748279259140,Swing,Like,Dislike,Non-mentioned,Neutral
8611,8611,27205133,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8612,8612,457100952,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8613,8613,47973349,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8614,8614,699925809964912644,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8615,8615,811430018714714113,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8616,8616,2235255354,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8617,8617,1577160728,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8618,8618,1690396279,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8619,8619,48597416,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8620,8620,1234403056084799488,Swing,Non-mentioned,Non-mentioned,Like,Neutral
8621,8621,1152921018890985472,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8622,8622,94270594,Swing,Swing,Non-mentioned,Dislike,Neutral
8623,8623,944023304,Swing,Swing,Dislike,Non-mentioned,Neutral
8624,8624,1176220848027357184,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8625,8625,867426031069691904,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8626,8626,2350262406,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8627,8627,847250938242805761,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8628,8628,851845962,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8629,8629,200241751,Swing,Non-mentioned,Non-mentioned,Like,Neutral
8630,8630,33022222,Swing,Like,Non-mentioned,Like,Neutral
8631,8631,1107345650369396736,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8632,8632,3044272683,Swing,Dislike,Dislike,Like,Neutral
8633,8633,239908226,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8634,8634,199706822,Swing,Swing,Swing,Dislike,Neutral
8635,8635,157219376,Swing,Like,Dislike,Non-mentioned,Neutral
8636,8636,18761644,Swing,Like,Dislike,Non-mentioned,Neutral
8637,8637,295939112,Swing,Swing,Dislike,Non-mentioned,Neutral
8638,8638,1050900037,Swing,Dislike,Swing,Non-mentioned,Neutral
8639,8639,233772206,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8640,8640,417976767,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8641,8641,1874034944,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8642,8642,710939641545764864,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8643,8643,1643975400,Swing,Non-mentioned,Non-mentioned,Like,Neutral
8644,8644,1455300660,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8645,8645,410318537,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8646,8646,4774696237,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8647,8647,1034424175996403712,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8648,8648,78478956,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8649,8649,3376579965,Swing,Swing,Non-mentioned,Swing,Neutral
8650,8650,2559941047,Swing,Swing,Like,Non-mentioned,Neutral
8651,8651,1220465633244131329,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8652,8652,1235724772551639041,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8653,8653,960967081,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8654,8654,165893828,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8655,8655,1226383447,Swing,Dislike,Dislike,Like,Neutral
8656,8656,716638071043657729,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8657,8657,532875068,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8658,8658,541822184,Swing,Like,Non-mentioned,Dislike,Neutral
8659,8659,59598109,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8660,8660,1036717351243272192,Swing,Like,Dislike,Non-mentioned,Neutral
8661,8661,292687970,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8662,8662,64481490,Swing,Non-mentioned,Non-mentioned,Like,Neutral
8663,8663,3118358934,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8664,8664,3909746429,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8665,8665,1179260199963521024,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8666,8666,24047249,Swing,Swing,Dislike,Non-mentioned,Neutral
8667,8667,61806378,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8668,8668,4444104376,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8669,8669,255961589,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8670,8670,818112011468996610,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8671,8671,1454325540,Swing,Non-mentioned,Non-mentioned,Dislike,Neutral
8672,8672,1231123366515376128,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8673,8673,539685558,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8674,8674,72260962,Swing,Non-mentioned,Non-mentioned,Non-mentioned,Neutral
8675,8675,4896562637,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8676,8676,1227351359126753280,Swing,Dislike,Non-mentioned,Non-mentioned,Neutral
8677,8677,991378226172825602,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8678,8678,27073389,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8679,8679,49475369,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
8680,8680,263143167,Swing,Like,Non-mentioned,Like,Neutral
8681,8681,620548722,Swing,Like,Non-mentioned,Non-mentioned,Neutral
8682,8682,3075585073,Swing,Dislike,Like,Non-mentioned,Neutral
8683,8683,32946858,Swing,Swing,Non-mentioned,Dislike,Neutral
8684,8684,181889423,Swing,Dislike,Dislike,Non-mentioned,Neutral
8685,8685,747039316669456385,Swing,Swing,Non-mentioned,Non-mentioned,Neutral
